city_state,lat,lng
"Falls City,Texas",28.9822,-98.0217
"North Gate,California",37.9055,-121.9978
"Blowing Rock,North Carolina",36.1298,-81.6706
"Argenta,Illinois",39.9855,-88.8197
"Roseboro,North Carolina",34.9551,-78.5137
"Pembroke,Kentucky",36.7752,-87.358
"New Washington,Ohio",40.9604,-82.8547
"Hayneville,Alabama",32.1822,-86.5787
"Bell Hill,Washington",48.055,-123.0869
"Browerville,Minnesota",46.0805,-94.8645
"Horatio,Arkansas",33.941,-94.3554
"McConnell,West Virginia",37.8282,-81.9652
"Zia Pueblo,New Mexico",35.52,-106.7149
"Knox City,Texas",33.4176,-99.8158
"Log Cabin,Texas",32.223,-96.0223
"Ocean View,New Jersey",39.1932,-74.7373
"Merrill,Michigan",43.4091,-84.3345
"Aurora,Utah",38.9202,-111.9335
"Seabeck,Washington",47.6436,-122.8222
"Oakman,Alabama",33.7141,-87.389
"Spring Ridge,Pennsylvania",40.3533,-75.9892
"Hastings,Florida",29.7145,-81.499
"Gibson,Georgia",33.2334,-82.5959
"Port Orford,Oregon",42.7497,-124.4973
"La Fontaine,Indiana",40.6739,-85.7222
"New Waterford,Ohio",40.8478,-80.6188
"Doerun,Georgia",31.3218,-83.917
"Scranton,South Carolina",33.9174,-79.7441
"Bath,West Virginia",39.6247,-78.2275
"Wilroads Gardens,Kansas",37.7153,-99.9269
"Quinby,South Carolina",34.2282,-79.7357
"Henry Fork,Virginia",36.9679,-79.871
"Fowlkes,Tennessee",35.972,-89.388
"Wamac,Illinois",38.4973,-89.1457
"Rushmere,Virginia",37.0787,-76.6778
"Newellton,Louisiana",32.0724,-91.2392
"Hoonah,Alaska",58.1118,-135.4248
"Baltic,Ohio",40.4435,-81.701
"Patagonia,Arizona",31.5436,-110.7478
"Baroda,Michigan",41.9541,-86.4879
"Addyston,Ohio",39.1371,-84.7104
"Schurz,Nevada",38.9673,-118.824
"Cannon Ball,North Dakota",46.3173,-100.6357
"Rockford,Iowa",43.0524,-92.9477
"Pineville,Missouri",36.5756,-94.3916
"Whiting,Iowa",42.1272,-96.1507
"Mount Sidney,Virginia",38.2586,-78.9654
"Maricao,Puerto Rico",18.1838,-66.981
"Arcadia,Iowa",42.0862,-95.0432
"Carlls Corner,New Jersey",39.4659,-75.2036
"East Tawakoni,Texas",32.9011,-95.9397
"Saint Wendel,Indiana",38.1056,-87.6972
"Maysville,North Carolina",34.907,-77.2324
"Bremond,Texas",31.1657,-96.676
"Livermore,Kentucky",37.4919,-87.1343
"Houston,Minnesota",43.7583,-91.5706
"George,Washington",47.0846,-119.86
"Hannawa Falls,New York",44.6016,-74.9738
"Newell,Iowa",42.6097,-95.004
"Lower Brule,South Dakota",44.0742,-99.5838
"Vader,Washington",46.4046,-122.9569
"Whitecone,Arizona",35.6037,-110.0791
"Selma,Oregon",42.2797,-123.6151
"Minatare,Nebraska",41.8111,-103.5017
"Alpine,Wyoming",43.1646,-111.02
"Little Falls,Maine",43.7312,-70.4301
"Mescalero,New Mexico",33.1448,-105.7897
"Hungry Horse,Montana",48.3843,-114.0652
"Flat Top Mountain,Tennessee",35.3319,-85.2
"Emerson,Nebraska",42.2783,-96.7263
"Naalehu,Hawaii",19.0698,-155.5751
"Cherokee,Alabama",34.7577,-87.967
"Plantation,Kentucky",38.2834,-85.5936
"Pleasant Ridge,Kentucky",37.5939,-86.9935
"Chappell,Nebraska",41.0913,-102.47
"Bowman,Georgia",34.2051,-83.0309
"Bridger,Montana",45.2946,-108.9167
"Clyde,Kansas",39.5918,-97.4003
"Hills,Iowa",41.5569,-91.5362
"Jackson Heights,North Carolina",35.2236,-77.6333
"New Hope,Texas",33.2116,-96.5635
"Cottonwood Falls,Kansas",38.3686,-96.5425
"Ryland Heights,Kentucky",38.9701,-84.4607
"Garrison,Kentucky",38.6075,-83.1833
"Pine Lake,Georgia",33.7906,-84.2061
"Diamond City,Arkansas",36.4574,-92.9129
"Woodsburgh,New York",40.6216,-73.7068
"Lenox,Georgia",31.2672,-83.4673
"Kykotsmovi Village,Arizona",35.8576,-110.6338
"Stone Harbor,New Jersey",39.0483,-74.7653
"Central Lake,Michigan",45.0694,-85.2625
"JAARS,North Carolina",34.8623,-80.7489
"Davidsville,Pennsylvania",40.2348,-78.9356
"Copan,Oklahoma",36.9004,-95.9253
"Mifflintown,Pennsylvania",40.5713,-77.3951
"Linton,North Dakota",46.2685,-100.2337
"Quinton,Oklahoma",35.1265,-95.3664
"Gallatin Gateway,Montana",45.5899,-111.1953
"Cedar Grove,New Mexico",35.1788,-106.1728
"Shiocton,Wisconsin",44.4449,-88.5768
"Elk Run Heights,Iowa",42.4662,-92.2502
"Wisner,Louisiana",31.9805,-91.6551
"Lakeville,Connecticut",41.9595,-73.4485
"Glasford,Illinois",40.5728,-89.813
"Eden,Utah",41.3022,-111.8085
"Mertzon,Texas",31.262,-100.8208
"Cambridge,Iowa",41.9001,-93.536
"Victor,Montana",46.4161,-114.1492
"Pecos,New Mexico",35.5757,-105.6784
"Troy,Montana",48.4614,-115.8909
"Teec Nos Pos,Arizona",36.9221,-109.0753
"Mountain Village,Alaska",62.0911,-163.7209
"Conway,North Carolina",36.4371,-77.2288
"Rockport,Arkansas",34.4069,-92.8077
"Edisto Beach,South Carolina",32.4922,-80.3239
"Bradley,Maine",44.9127,-68.6246
"Milltown,Indiana",38.3421,-86.2754
"Clay City,Illinois",38.6858,-88.3486
"Hi-Nella,New Jersey",39.8367,-75.022
"Blue Hill,Nebraska",40.3328,-98.4483
"Waverly,Missouri",39.2072,-93.5186
"Golinda,Texas",31.3715,-97.0765
"Evadale,Texas",30.3369,-94.06
"Flat Lick,Kentucky",36.8353,-83.7598
"Keota,Iowa",41.3651,-91.9533
"Palmer,Tennessee",35.3576,-85.5656
"West Mansfield,Ohio",40.4007,-83.5444
"Pittsville,Wisconsin",44.439,-90.1301
"Dennis,Texas",32.6057,-97.9359
"Nortonville,Kentucky",37.186,-87.4556
"Martin Lake,Minnesota",45.3824,-93.0885
"Princeton,Iowa",41.672,-90.357
"Cissna Park,Illinois",40.567,-87.8922
"Marrowstone,Washington",48.057,-122.6938
"Chain O' Lakes,Wisconsin",44.3318,-89.1672
"Vassar,Kansas",38.6495,-95.6114
"Auburndale,Wisconsin",44.6266,-90.0144
"Malin,Oregon",42.0133,-121.4096
"Stonewall,Mississippi",32.1364,-88.7958
"Lucerne Mines,Pennsylvania",40.5559,-79.1558
"Lewisville,Arkansas",33.3643,-93.5751
"Forest Park,Oklahoma",35.5096,-97.4469
"Alpaugh,California",35.889,-119.4858
"Sherwood Shores,Texas",33.8478,-96.8147
"Valders,Wisconsin",44.0696,-87.8858
"Chadwicks,New York",43.0291,-75.271
"Shinglehouse,Pennsylvania",41.9662,-78.1907
"New Castle,Kentucky",38.4334,-85.1689
"Sunbright,Tennessee",36.2428,-84.6798
"Arlington,Wisconsin",43.3351,-89.3726
"Inwood,Iowa",43.3092,-96.4344
"Duncan,Arizona",32.7344,-109.0972
"Heritage Bay,Florida",26.2837,-81.6629
"Harleyville,South Carolina",33.213,-80.4478
"Salem,Kentucky",37.2653,-88.241
"Potter Lake,Wisconsin",42.8195,-88.349
"McGill,Nevada",39.4019,-114.7775
"Cecilton,Maryland",39.4047,-75.8675
"Menno,South Dakota",43.2386,-97.5774
"Hoagland,Indiana",40.952,-84.9955
"Lorenzo,Texas",33.6703,-101.5361
"Silverado,California",33.7482,-117.6285
"Innsbrook,Missouri",38.7629,-91.0552
"Pringle,Pennsylvania",41.2774,-75.9012
"Parcelas Peñuelas,Puerto Rico",18.0059,-66.3475
"Curtisville,Pennsylvania",40.6497,-79.8492
"Germanton,North Carolina",36.2587,-80.236
"Potlatch,Idaho",46.9235,-116.8976
"Plattsville,Connecticut",41.226,-73.2591
"Russellville,Missouri",38.5127,-92.4385
"Garrochales,Puerto Rico",18.4572,-66.5675
"Montgomery,Louisiana",31.6677,-92.8877
"Humboldt,Nebraska",40.1658,-95.9443
"Highpoint,Ohio",39.2892,-84.3472
"Cooleemee,North Carolina",35.8125,-80.5563
"Peggs,Oklahoma",36.0673,-95.0718
"Hayden,Indiana",38.9714,-85.739
"Highland,Wisconsin",43.0475,-90.3801
"Riley,Kansas",39.299,-96.8277
"Bulls Gap,Tennessee",36.2615,-83.0788
"Olin,Iowa",41.9978,-91.1417
"Worden,Illinois",38.9316,-89.8402
"Whitewood,South Dakota",44.4617,-103.6381
"Chapmanville,West Virginia",37.9727,-82.0215
"New Bedford,Pennsylvania",41.0955,-80.4953
"Brinnon,Washington",47.6689,-122.9248
"Buckley,Michigan",44.5033,-85.672
"Evarts,Kentucky",36.8645,-83.1926
"Kinmundy,Illinois",38.7729,-88.8527
"Lockesburg,Arkansas",33.9716,-94.1761
"Chauncey,Ohio",39.4007,-82.1271
"Fort Hunter Liggett,California",36.0019,-121.2381
"Paullina,Iowa",42.9798,-95.6835
"Van Wyck,South Carolina",34.8531,-80.8333
"Odebolt,Iowa",42.3119,-95.2545
"Branford,Florida",29.9623,-82.9243
"West Concord,Minnesota",44.1529,-92.8995
"Walnut Grove,Alabama",34.0641,-86.2863
"Nicollet,Minnesota",44.2746,-94.1881
"Bear River,Wyoming",41.3858,-111.0271
"Thornton,California",38.2309,-121.4249
"Shipshewana,Indiana",41.6743,-85.5765
"Texico,New Mexico",34.3897,-103.0513
"Sandy Springs,South Carolina",34.5974,-82.7493
"May Creek,Washington",47.8555,-121.6745
"Oxford,Kansas",37.2741,-97.1696
"Satanta,Kansas",37.4378,-100.988
"Frisco,Pennsylvania",40.8511,-80.268
"South New Castle,Pennsylvania",40.9748,-80.3456
"Maud,Oklahoma",35.1334,-96.778
"Woodbury,Georgia",32.9849,-84.5819
"Espino,Puerto Rico",18.2774,-67.1219
"Williamsdale,Ohio",39.4421,-84.5298
"Superior,Montana",47.1935,-114.892
"Browning,Montana",48.5564,-113.0151
"Dayton,Wyoming",44.8733,-107.2624
"Whitelaw,Wisconsin",44.1453,-87.8278
"Lake Tapawingo,Missouri",39.0195,-94.3132
"Liberty,Mississippi",31.1611,-90.8006
"Arcadia Lakes,South Carolina",34.0536,-80.9615
"Earlville,Iowa",42.4827,-91.2702
"Talihina,Oklahoma",34.7523,-95.0409
"Morgan,Minnesota",44.4158,-94.9248
"Primghar,Iowa",43.0864,-95.6207
"Hometown,West Virginia",38.5289,-81.8552
"New Vernon,New Jersey",40.7343,-74.4877
"Laurel Hill,North Carolina",34.8102,-79.546
"Absarokee,Montana",45.5242,-109.4473
"Indian Springs,Texas",30.6879,-94.7449
"Wickes,Arkansas",34.2988,-94.3331
"Mount Crested Butte,Colorado",38.9083,-106.9606
"Winnebago,Nebraska",42.2383,-96.4716
"Sharon Springs,Kansas",38.8943,-101.7511
"Ola,Arkansas",35.031,-93.2244
"Lewiston,Michigan",44.8771,-84.3047
"La Union,New Mexico",31.9508,-106.6622
"Bloomville,Ohio",41.0514,-83.0137
"Midvale,Ohio",40.4358,-81.37
"Elberfeld,Indiana",38.1617,-87.4482
"Scranton,Kansas",38.7778,-95.7402
"Moulton,Texas",29.5723,-97.1465
"Crab Orchard,Tennessee",35.9066,-84.8847
"McKinney Acres,Texas",32.2963,-102.5298
"Lake Hughes,California",34.6832,-118.4588
"Monroe City,Indiana",38.6145,-87.3532
"Pleasant Hill,North Carolina",36.258,-80.8904
"Sheridan,Michigan",43.2086,-85.0739
"Warrenton,North Carolina",36.3995,-78.1575
"Mentone,Indiana",41.174,-86.0382
"Poncha Springs,Colorado",38.514,-106.0944
"Sheridan,Montana",45.4588,-112.1946
"Kearney Park,Mississippi",32.5897,-90.3158
"Greenleaf,Wisconsin",44.317,-88.0972
"Lake Panorama,Iowa",41.7199,-94.4026
"Grayhawk,Missouri",37.931,-90.239
"Campobello,South Carolina",35.126,-82.1488
"Wheatland,Iowa",41.8331,-90.838
"Jupiter Island,Florida",27.0451,-80.1101
"Lake Arrowhead,Wisconsin",44.2036,-89.8377
"Memphis,Indiana",38.4891,-85.7679
"Challenge-Brownsville,California",39.4646,-121.2633
"Kirklin,Indiana",40.1929,-86.3592
"Belmont,New York",42.2226,-78.0327
"Goshen,Utah",39.9511,-111.9008
"Harrisville,Pennsylvania",41.1365,-80.0105
"Stony Creek Mills,Pennsylvania",40.3494,-75.8641
"South Vinemont,Alabama",34.2349,-86.8642
"Healy,Alaska",63.9454,-149.0151
"Tresckow,Pennsylvania",40.916,-75.9656
"Walworth,New York",43.1396,-77.2793
"Breesport,New York",42.1816,-76.7358
"Lecompton,Kansas",39.0358,-95.3929
"Crenshaw,Mississippi",34.5047,-90.1946
"Blue Mounds,Wisconsin",43.0178,-89.8269
"South Fork,Pennsylvania",40.3635,-78.7919
"Tumbling Shoals,Arkansas",35.5472,-91.9734
"Seabrook Beach,New Hampshire",42.885,-70.8234
"Beauxart Gardens,Texas",29.9585,-94.0354
"Livingston Manor,New York",41.8931,-74.8255
"Harold,Florida",30.6772,-86.831
"Plymptonville,Pennsylvania",41.0426,-78.4466
"Parcelas Nuevas,Puerto Rico",18.14,-66.1702
"Crocker,Missouri",37.948,-92.2676
"Oxford,Nebraska",40.253,-99.6323
"Norwood,Missouri",37.1072,-92.4189
"Fleming-Neon,Kentucky",37.1953,-82.7048
"Burlingame,Kansas",38.7517,-95.8351
"East Tulare Villa,California",36.2038,-119.2803
"Millerton,New York",41.9534,-73.5113
"Alanson,Michigan",45.4425,-84.7871
"McKee,Kentucky",37.43,-83.9859
"Harwick,Pennsylvania",40.5562,-79.8054
"Cloudcroft,New Mexico",32.9532,-105.7326
"Roxie,Mississippi",31.5077,-91.0711
"Nauvoo,Illinois",40.5457,-91.3829
"Funkstown,Maryland",39.6068,-77.7053
"Dunkerton,Iowa",42.5678,-92.1609
"Burneyville,Oklahoma",33.9043,-97.2903
"Gillis,Louisiana",30.3769,-93.1999
"Scio,Oregon",44.7046,-122.8508
"Bloomsbury,New Jersey",40.6537,-75.084
"Junction City,Ohio",39.7217,-82.2998
"Sutton,West Virginia",38.6663,-80.7116
"Selma,Indiana",40.1889,-85.2753
"Rocky Ridge,Utah",39.9197,-111.8258
"Spring Valley,Kentucky",38.2968,-85.6108
"Hoboken,Georgia",31.1813,-82.1313
"Dunseith,North Dakota",48.813,-100.0622
"Stockbridge,Wisconsin",44.0717,-88.3104
"Dufur,Oregon",45.4531,-121.1288
"St. Nazianz,Wisconsin",44.0067,-87.9246
"Beaumont,Mississippi",31.1707,-88.9252
"Tickfaw,Louisiana",30.5769,-90.4871
"Paragon Estates,Colorado",39.9802,-105.1812
"Jacumba,California",32.6278,-116.1826
"Page Park,Florida",26.5782,-81.8614
"Brunswick,Missouri",39.4256,-93.1266
"Rio Grande,Ohio",38.8797,-82.3791
"Sylvan Beach,New York",43.2061,-75.7233
"Franklin,Idaho",42.0124,-111.8036
"Simonton,Texas",29.6824,-95.991
"Auxier,Kentucky",37.7356,-82.7663
"Floyd Hill,Colorado",39.7217,-105.4313
"Ridgecrest,Louisiana",31.6018,-91.5304
"Montezuma,Kansas",37.5925,-100.45
"New Columbia,Pennsylvania",41.0424,-76.8764
"Hingham,Wisconsin",43.6465,-87.9151
"Billings,Missouri",37.0641,-93.5551
"Gowrie,Iowa",42.2779,-94.2897
"Blue Ridge Manor,Kentucky",38.2434,-85.5647
"Patterson Springs,North Carolina",35.2335,-81.5159
"Lime Ridge,Pennsylvania",41.024,-76.3504
"Geary,Oklahoma",35.5923,-98.2911
"Plain Dealing,Louisiana",32.9074,-93.6991
"Ringling,Oklahoma",34.1772,-97.5915
"South Mount Vernon,Ohio",40.3823,-82.5018
"McRae,Arkansas",35.1119,-91.8253
"Cole,Oklahoma",35.0992,-97.5663
"Wheatfield,Indiana",41.1911,-87.0531
"Monroe,Oregon",44.3168,-123.2989
"Beaver Creek,Texas",30.4491,-96.5618
"Tribune,Kansas",38.472,-101.7546
"Crawford,Texas",31.5382,-97.4465
"Gwinner,North Dakota",46.2358,-97.6696
"Bassett,Virginia",36.7615,-79.9866
"Dolores,Colorado",37.4741,-108.4998
"Hilldale,Pennsylvania",41.2869,-75.836
"Corfu,New York",42.9611,-78.4028
"North Perry,Ohio",41.8,-81.1241
"Dorchester,Wisconsin",45.0025,-90.3308
"Grawn,Michigan",44.6611,-85.6883
"Nina,Texas",26.2811,-98.581
"Pocono Springs,Pennsylvania",41.2798,-75.4016
"Ponemah,Minnesota",48.0348,-94.8983
"Montandon,Pennsylvania",40.9654,-76.8529
"Ossineke,Michigan",44.9072,-83.4287
"Quapaw,Oklahoma",36.9497,-94.7805
"Export,Pennsylvania",40.417,-79.6232
"Clarence,Pennsylvania",41.0466,-77.9507
"Lake Madison,South Dakota",43.9593,-97.021
"Port Gamble Tribal Community,Washington",47.8488,-122.5571
"Moreauville,Louisiana",31.0342,-91.9818
"Las Palmas II,Texas",26.2032,-97.7395
"East Bernstadt,Kentucky",37.1923,-84.1209
"Abbottstown,Pennsylvania",39.8843,-76.9888
"Coolidge,Texas",31.7514,-96.6523
"Independence,California",36.8275,-118.2132
"Wheelwright,Kentucky",37.3392,-82.7186
"Russellville,Tennessee",36.258,-83.1966
"Chilchinbito,Arizona",36.5027,-110.0512
"Glenwillow,Ohio",41.3608,-81.4727
"Hanover,Illinois",42.2553,-90.2737
"Velda Village Hills,Missouri",38.6923,-90.2877
"Sunset Lake,New Jersey",39.452,-75.2337
"Rockford,Tennessee",35.8328,-83.9358
"Gaston,North Carolina",36.4965,-77.6449
"Cleveland,New York",43.2398,-75.8846
"Powderly,Kentucky",37.2374,-87.1589
"Smith River,California",41.9233,-124.149
"Nittany,Pennsylvania",40.9947,-77.5521
"Alleghenyville,Pennsylvania",40.2327,-75.9762
"Petaluma Center,California",38.2506,-122.7888
"Gulf Stream,Florida",26.4894,-80.0573
"Havre North,Montana",48.5632,-109.6713
"Bunker Hill,Indiana",40.6601,-86.1015
"Villa Calma,Puerto Rico",18.4428,-66.2321
"Benjamin,Utah",40.0968,-111.729
"Bloomfield,Nebraska",42.5984,-97.6481
"Exira,Iowa",41.5919,-94.8811
"Evansville,Illinois",38.0889,-89.9322
"Hollister,North Carolina",36.2593,-77.9363
"Ossian,Iowa",43.147,-91.7645
"La Center,Kentucky",37.0749,-88.9748
"Centerville,South Dakota",43.1165,-96.9596
"Pine Hill,Alabama",31.9859,-87.5872
"Dallas City,Illinois",40.6353,-91.1645
"Redmond,Utah",39.0057,-111.867
"Black Rock,Arkansas",36.107,-91.1074
"Burrton,Kansas",38.0237,-97.6715
"Belgrade,Minnesota",45.4506,-94.9998
"Arlington,South Dakota",44.3635,-97.1338
"Pine River,Minnesota",46.7224,-94.3974
"San Jose,New Mexico",36.0367,-106.1004
"Keefton,Oklahoma",35.5772,-95.3065
"Lake Saint Clair,Missouri",38.3227,-90.9986
"New Bethlehem,Pennsylvania",41.0044,-79.3283
"Rockford,Alabama",32.8895,-86.215
"Miner,Missouri",36.8972,-89.5355
"Albany,Ohio",39.2245,-82.1975
"Schaller,Iowa",42.4965,-95.2963
"Dulac,Louisiana",29.3864,-90.7081
"Salem,New Mexico",32.7121,-107.2056
"Union Grove,Texas",32.5798,-94.9095
"Hewitt,Wisconsin",44.6425,-90.1048
"Maury City,Tennessee",35.8145,-89.2239
"Galeton,Pennsylvania",41.7338,-77.6454
"West Pittsburg,Pennsylvania",40.931,-80.3591
"Canyon Creek,Texas",32.3927,-97.7405
"Napanoch,New York",41.753,-74.3724
"West Winfield,New York",42.8838,-75.1914
"Temple,Oklahoma",34.273,-98.235
"Frankford,Delaware",38.5215,-75.2342
"Togiak,Alaska",59.0693,-160.4728
"Alliance,North Carolina",35.1434,-76.8084
"The Cliffs Valley,South Carolina",35.1458,-82.4481
"Orebank,Tennessee",36.556,-82.4642
"McIntosh,Minnesota",47.6369,-95.8864
"Brandon,Wisconsin",43.7352,-88.7819
"Russia,Ohio",40.2341,-84.4076
"Blue Lake,California",40.8814,-123.993
"Mortons Gap,Kentucky",37.2402,-87.4668
"Chamita,New Mexico",36.0706,-106.0974
"Lockport Heights,Illinois",41.6215,-88.0224
"Ponderosa Pines,Montana",46.0374,-111.35
"Duck Hill,Mississippi",33.6316,-89.7154
"Caliente,Nevada",37.6458,-114.4929
"Challis,Idaho",44.5055,-114.2281
"Reeds Spring,Missouri",36.7402,-93.3797
"Waterloo,California",38.0365,-121.1846
"Nassau Lake,New York",42.5366,-73.6059
"New Hope,Tennessee",35.0044,-85.6598
"Alexandria,South Dakota",43.6541,-97.7798
"Groveton,New Hampshire",44.6048,-71.5201
"Morehouse,Missouri",36.8463,-89.6911
"Funston,Georgia",31.1989,-83.8771
"Raleigh,Florida",29.4479,-82.468
"St. Lucie Village,Florida",27.4967,-80.3417
"Hargill,Texas",26.4423,-98.0146
"Colman,South Dakota",43.9835,-96.8148
"Colo,Iowa",42.0145,-93.3186
"Smithers,West Virginia",38.1685,-81.2991
"Tribes Hill,New York",42.9479,-74.2989
"Meyers Lake,Ohio",40.8159,-81.4165
"Beavertown,Pennsylvania",40.7522,-77.169
"Bernville,Pennsylvania",40.4334,-76.1107
"Lakeview,Louisiana",32.5239,-93.8297
"Geyserville,California",38.7173,-122.9034
"Kerkhoven,Minnesota",45.1925,-95.3202
"Matlacha,Florida",26.6303,-82.0718
"Hondah,Arizona",34.086,-109.9149
"Indian Springs,Nevada",36.5719,-115.7204
"Kernville,California",35.7533,-118.4321
"Hackett,Arkansas",35.1877,-94.4106
"Mackinac Island,Michigan",45.8593,-84.6253
"Remington,Virginia",38.5346,-77.8083
"Dover,Minnesota",43.9698,-92.134
"Deer Park,California",38.536,-122.4679
"Gainesville,Missouri",36.6063,-92.4245
"Buffalo City,Wisconsin",44.2203,-91.8579
"Eastview,Tennessee",35.0877,-88.5518
"Inez,Kentucky",37.8693,-82.5398
"Allenton,Wisconsin",43.4218,-88.3448
"Shellsburg,Iowa",42.0929,-91.8712
"South Windham,Maine",43.738,-70.4236
"Algoma,Mississippi",34.1788,-89.0336
"Chesterfield,Tennessee",35.6468,-88.27
"Holiday Lakes,Texas",29.2083,-95.5146
"Lone Rock,Wisconsin",43.1857,-90.2012
"Balsam Lake,Wisconsin",45.4585,-92.4528
"Canyon City,Oregon",44.3931,-118.9494
"Lebo,Kansas",38.4156,-95.8622
"Los Alamos,California",34.7419,-120.2746
"Willow Lake,Illinois",42.3333,-89.6356
"Penn State Berks,Pennsylvania",40.3612,-75.976
"Kilmichael,Mississippi",33.4403,-89.5665
"Calhoun,Kentucky",37.5411,-87.2596
"Greendale,Missouri",38.6938,-90.3125
"Jasper,Missouri",37.3354,-94.3023
"Houtzdale,Pennsylvania",40.8251,-78.3511
"Egan,Louisiana",30.246,-92.5135
"Bearden,Arkansas",33.7276,-92.6187
"John Sevier,Tennessee",36.038,-83.8257
"Ringoes,New Jersey",40.4327,-74.8722
"Dorris,California",41.9644,-121.9205
"Running Y Ranch,Oregon",42.2751,-121.8747
"Moscow,Tennessee",35.0611,-89.3893
"Westbrook,Minnesota",44.0422,-95.4374
"West Union,West Virginia",39.2963,-80.7751
"Welcome,Louisiana",30.0474,-90.8823
"Grand Coteau,Louisiana",30.4202,-92.0438
"Mounds,Illinois",37.1145,-89.2023
"Chums Corner,Michigan",44.6767,-85.6564
"Calmar,Iowa",43.1811,-91.8679
"Watkins,Minnesota",45.3153,-94.412
"Santa María,Puerto Rico",18.271,-65.6623
"Dillon,Colorado",39.6213,-106.0393
"Alden,Iowa",42.5115,-93.3805
"Hubbard,Iowa",42.3058,-93.3022
"La Veta,Colorado",37.5085,-105.0085
"Argyle,Wisconsin",42.7014,-89.8657
"Battle Creek,Iowa",42.317,-95.6
"Middlebourne,West Virginia",39.4947,-80.907
"Paradise,Utah",41.5683,-111.8334
"Jefferson,South Carolina",34.6512,-80.3866
"Varnamtown,North Carolina",33.943,-78.2363
"Pentwater,Michigan",43.7793,-86.4303
"Pastos,Puerto Rico",18.1194,-66.2601
"Norwood Court,Missouri",38.7141,-90.2895
"Lyndonville,New York",43.3213,-78.3891
"Hoffman,North Carolina",35.0313,-79.5491
"Lanesboro,Minnesota",43.7171,-91.9719
"Wickliffe,Oklahoma",36.312,-95.1074
"Alburnett,Iowa",42.1488,-91.6205
"Lamberton,Minnesota",44.2306,-95.2676
"Section,Alabama",34.5816,-85.9849
"East Stone Gap,Virginia",36.8657,-82.7435
"Adair,Iowa",41.5004,-94.6434
"Ashkum,Illinois",40.8783,-87.9533
"Nunapitchuk,Alaska",60.8772,-162.4615
"Gifford,Illinois",40.3079,-88.0214
"Edgemont,South Dakota",43.2973,-103.8323
"Ferguson,Kentucky",37.0632,-84.5922
"Leadington,Missouri",37.8343,-90.4807
"Glendale,Oregon",42.7381,-123.4294
"Central Aguirre,Puerto Rico",17.9559,-66.2265
"Petersburg,Texas",33.871,-101.5974
"Roslyn,Washington",47.2511,-121.099
"Colcord,Oklahoma",36.2647,-94.6923
"Cedarville,Maryland",38.6623,-76.819
"Wayne Lakes,Ohio",40.0216,-84.6625
"Reeseville,Wisconsin",43.3062,-88.8445
"Kenesaw,Nebraska",40.6189,-98.6576
"Tilghman Island,Maryland",38.7008,-76.3353
"North English,Iowa",41.5168,-92.0777
"West Warren,Massachusetts",42.2168,-72.2366
"Oceanville,New Jersey",39.4774,-74.4569
"Osmond,Wyoming",42.6777,-110.9408
"Waverly,Indiana",39.557,-86.2714
"Arena,Wisconsin",43.1636,-89.9103
"Troy,Kansas",39.7846,-95.0937
"New Harmony,Indiana",38.1289,-87.9304
"Anna Maria,Florida",27.5297,-82.7339
"Efland,North Carolina",36.0806,-79.1718
"Ryan,Oklahoma",34.0213,-97.9541
"State Line,Mississippi",31.436,-88.4738
"Dennisville,New Jersey",39.2018,-74.8217
"Blacklake,California",35.0497,-120.5387
"Belmont,West Virginia",39.3787,-81.2634
"Fern Forest,Hawaii",19.4648,-155.1324
"Welcome,Minnesota",43.6662,-94.6073
"Mount Vernon,Maryland",38.2447,-75.7828
"Ubly,Michigan",43.7082,-82.9356
"Tilden,Illinois",38.2124,-89.684
"Hopewell Junction,New York",41.5805,-73.8103
"Dayton,Iowa",42.2622,-94.0711
"Mankato,Kansas",39.7871,-98.2083
"North San Pedro,Texas",27.8027,-97.682
